asset_id,asset_name,asset_category,damage_score,damage_type,asset_age_years,expected_lifespan_years,usage_count,estimated_repair_cost_etb,current_market_price_etb,repair_cost_ratio,age_damage_product,remaining_life_score,price_delta_pct,decision
981,Office Chair OC-200 Rev.0,Furniture,0.8541,3,7.2,12,638,2584.02,9025.25,0.28631,6.14952,0.4,71.368993,1
982,Office Chair OC-200 Rev.1,Furniture,0.6259,0,14.84,12,691,3242.11,8758.8,0.370155,9.288356,0.0,62.984541,1
983,Steel Desk SD-120 #983,Furniture,0.0614,3,2.26,12,607,2474.91,10758.19,0.230049,0.138764,0.811667,76.995108,0
984,Steel Desk SD-120,Furniture,0.7239,1,7.36,12,248,1248.26,12560.46,0.09938,5.327904,0.386667,90.061988,1
985,Filing Cabinet FC-44 #985,Furniture,0.9426,3,7.6,12,318,1453.17,3907.37,0.371905,7.16376,0.366667,62.809511,0
986,Lab Stool LS-15 #986,Furniture,0.393,0,6.09,12,600,1442.1,5211.14,0.276734,2.39337,0.4925,72.326593,0
987,Steel Desk SD-120 #987,Furniture,0.8486,1,14.11,12,200,2176.3,3859.76,0.563843,11.973746,0.0,43.615665,1
988,Lab Stool LS-15 S/N-1988,Furniture,0.6961,3,11.39,12,614,1563.74,14778.96,0.105809,7.928579,0.050833,89.419147,1
989,Conference Table CT-240,Furniture,0.3287,0,5.97,12,107,2394.56,15780.13,0.151745,1.962339,0.5025,84.825474,0
990,Steel Desk SD-120 Rev.0,Furniture,0.6947,1,10.91,12,218,3703.83,10438.96,0.354808,7.579177,0.090833,64.519167,1
991,Office Chair OC-200 S/N-1991,Furniture,0.7383,0,5.9,12,188,3824.58,14018.79,0.272818,4.35597,0.508333,72.718188,0
992,Filing Cabinet FC-44 S/N-1992,Furniture,0.1824,1,9.54,12,646,1624.18,3148.38,0.515878,1.740096,0.205,48.412199,0
993,Steel Desk SD-120 S/N-1993,Furniture,0.212,3,3.72,12,736,409.84,3658.57,0.112022,0.78864,0.69,88.797809,0
994,Office Chair OC-200 #994,Furniture,0.2138,0,3.69,12,103,1210.07,15713.01,0.077011,0.788922,0.6925,92.298929,0
995,Bookshelf BS-80 S/N-1995,Furniture,0.9206,0,2.31,12,245,3213.43,8683.84,0.370047,2.126586,0.8075,62.995288,1
996,Office Chair OC-200,Furniture,0.9779,3,16.43,12,728,3782.3,12913.63,0.292892,16.066897,0.0,70.710792,1
997,Bookshelf BS-80 Rev.7,Furniture,0.2283,0,13.46,12,383,3719.38,5166.48,0.719906,3.072918,0.0,28.009399,1
998,Bookshelf BS-80 #998,Furniture,0.6229,0,1.25,12,548,1204.83,17654.72,0.068244,0.778625,0.895833,93.175593,0
999,Conference Table CT-240 #999,Furniture,0.8618,3,13.47,12,598,497.06,7915.21,0.062798,11.608446,0.0,93.720192,1
1000,Lab Stool LS-15 S/N-2000,Furniture,0.6218,0,13.39,12,397,3203.26,13909.48,0.230293,8.325902,0.0,76.97067,0
1001,Conference Table CT-240 Rev.2,Furniture,0.3977,1,5.75,12,732,2017.79,10478.82,0.192559,2.286775,0.520833,80.744111,0
1002,Steel Desk SD-120 Rev.3,Furniture,0.5931,0,15.52,12,224,1783.5,7025.03,0.253878,9.204912,0.0,74.612208,0
1003,Bookshelf BS-80,Furniture,0.8765,1,5.49,12,383,1764.83,15947.52,0.110665,4.811985,0.5425,88.933514,1
1004,Filing Cabinet FC-44 S/N-2004,Furniture,0.377,1,7.75,12,476,610.9,5014.95,0.121816,2.92175,0.354167,87.818423,0
1005,Office Chair OC-200 #1005,Furniture,0.7982,0,7.17,12,391,2029.94,9391.54,0.216146,5.723094,0.4025,78.385441,0
1006,Filing Cabinet FC-44,Furniture,0.8884,0,1.74,12,513,1282.81,9625.33,0.133274,1.545816,0.855,86.672561,1
1007,Bookshelf BS-80 #1007,Furniture,0.1164,0,2.1,12,205,3728.44,14788.1,0.252124,0.24444,0.825,74.787566,0
1008,Lab Stool LS-15 #1008,Furniture,0.7647,3,12.65,12,195,1225.09,13126.61,0.093329,9.673455,0.0,90.667126,1
1009,Bookshelf BS-80 S/N-2009,Furniture,0.8985,0,12.56,12,306,3083.82,17976.08,0.171551,11.28516,0.0,82.844869,1
1010,Lab Stool LS-15 #1010,Furniture,0.5894,1,7.11,12,483,1794.1,14746.92,0.121659,4.190634,0.4075,87.83407,0
1011,Filing Cabinet FC-44 Rev.3,Furniture,0.2452,0,12.29,12,601,1142.04,15981.99,0.071458,3.013508,0.0,92.854207,1
1012,Lab Stool LS-15 Rev.4,Furniture,0.3412,0,13.41,12,788,2007.18,13837.66,0.145052,4.575492,0.0,85.494802,1
1013,Bookshelf BS-80,Furniture,0.3985,1,9.6,12,131,1964.9,6143.77,0.31982,3.8256,0.2,68.018008,0
1014,Conference Table CT-240 S/N-2014,Furniture,0.2597,1,6.28,12,770,2737.74,10497.0,0.260812,1.630916,0.476667,73.918834,0
1015,Filing Cabinet FC-44 Rev.7,Furniture,0.9076,0,13.3,12,338,385.99,7891.19,0.048914,12.07108,0.0,95.108596,1
1016,Bookshelf BS-80 Rev.8,Furniture,0.5471,0,6.87,12,111,1055.56,17702.58,0.059627,3.758577,0.4275,94.037253,0
1017,Filing Cabinet FC-44 Rev.0,Furniture,0.6776,0,3.29,12,705,1427.19,12585.05,0.113404,2.229304,0.725833,88.65964,0
1018,Lab Stool LS-15,Furniture,0.4089,0,15.35,12,298,1036.3,3402.58,0.304563,6.276615,0.0,69.543699,0
1019,Steel Desk SD-120,Furniture,0.3539,3,0.68,12,400,1664.01,9819.96,0.169452,0.240652,0.943333,83.054819,0
1020,Steel Desk SD-120 #1020,Furniture,0.4118,3,12.61,12,211,1848.13,4937.07,0.374337,5.192798,0.0,62.566259,1
1021,Filing Cabinet FC-44 #1021,Furniture,0.1977,1,11.34,12,317,3326.22,7646.36,0.435007,2.241918,0.055,56.499302,1
1022,Conference Table CT-240 #1022,Furniture,0.0569,0,4.99,12,65,2833.89,10537.13,0.268943,0.283931,0.584167,73.105675,1
1023,Office Chair OC-200 S/N-2023,Furniture,0.478,1,14.83,12,754,3668.12,10887.85,0.3369,7.08874,0.0,66.309969,1
1024,Filing Cabinet FC-44 #1024,Furniture,0.8337,3,6.15,12,400,3699.91,12694.49,0.291458,5.127255,0.4875,70.854205,0
1025,Steel Desk SD-120,Furniture,0.4518,0,10.57,12,674,964.44,9225.79,0.104537,4.775526,0.119167,89.546261,0
1026,Filing Cabinet FC-44 S/N-2026,Furniture,0.8596,0,4.41,12,643,3799.04,8903.27,0.426702,3.790836,0.6325,57.329835,1
1027,Filing Cabinet FC-44,Furniture,0.8891,3,12.34,12,421,546.95,12999.85,0.042074,10.971494,0.0,95.792644,1
1028,Steel Desk SD-120 S/N-2028,Furniture,0.7629,0,2.22,12,461,583.17,17929.75,0.032525,1.693638,0.815,96.747473,1
1029,Conference Table CT-240 S/N-2029,Furniture,0.6441,1,0.94,12,472,465.15,6110.58,0.076122,0.605454,0.921667,92.387793,0
1030,Bookshelf BS-80 Rev.4,Furniture,0.06,0,6.97,12,139,3466.36,14189.36,0.244293,0.4182,0.419167,75.570709,0
1031,Conference Table CT-240 S/N-2031,Furniture,0.2753,3,9.44,12,143,552.48,10271.39,0.053788,2.598832,0.213333,94.621176,0
1032,Lab Stool LS-15 Rev.6,Furniture,0.1435,0,0.79,12,547,931.18,15623.44,0.059601,0.113365,0.934167,94.039853,0
1033,Steel Desk SD-120,Furniture,0.3041,1,0.68,12,182,2784.15,5526.8,0.503754,0.206788,0.943333,49.624557,0
1034,Lab Stool LS-15,Furniture,0.0944,1,7.71,12,535,2269.51,16390.32,0.138466,0.727824,0.3575,86.153351,0
1035,Steel Desk SD-120 #1035,Furniture,0.0543,3,1.35,12,785,1440.8,8859.28,0.162632,0.073305,0.8875,83.736827,0
1036,Steel Desk SD-120,Furniture,0.4422,3,1.99,12,345,1182.6,8619.67,0.137198,0.879978,0.834167,86.280217,0
1037,Office Chair OC-200 Rev.2,Furniture,0.8223,0,13.49,12,171,3564.46,6308.52,0.565023,11.092827,0.0,43.497682,1
1038,Conference Table CT-240 Rev.3,Furniture,0.6329,1,5.76,12,554,3317.81,10687.5,0.310438,3.645504,0.52,68.956164,0
1039,Office Chair OC-200 Rev.4,Furniture,0.2115,1,6.31,12,323,1090.99,4812.06,0.22672,1.334565,0.474167,77.328005,0
1040,Office Chair OC-200 #1040,Furniture,0.309,1,11.22,12,44,1114.36,6191.52,0.179982,3.46698,0.065,82.001835,1
1041,Steel Desk SD-120 S/N-2041,Furniture,0.9711,3,8.64,12,582,3139.92,9166.45,0.342545,8.390304,0.28,65.745518,1
1042,Lab Stool LS-15 #1042,Furniture,0.6976,1,16.5,12,789,2519.51,17385.52,0.14492,11.5104,0.0,85.507997,1
1043,Office Chair OC-200 S/N-2043,Furniture,0.3457,3,14.91,12,493,2650.81,7980.7,0.332153,5.154387,0.0,66.784743,1
1044,Filing Cabinet FC-44,Furniture,0.5253,3,7.82,12,515,3674.78,3264.73,1.1256,4.107846,0.348333,-12.559997,1
1045,Steel Desk SD-120,Furniture,0.3372,3,15.12,12,775,2580.49,6489.09,0.397666,5.098464,0.0,60.233407,1
1046,Steel Desk SD-120 Rev.2,Furniture,0.1911,0,5.33,12,38,1685.74,3898.85,0.432369,1.018563,0.555833,56.763148,0
1047,Conference Table CT-240 S/N-2047,Furniture,0.6485,3,5.03,12,533,1516.15,14088.83,0.107614,3.261955,0.580833,89.238638,0
1048,Lab Stool LS-15 #1048,Furniture,0.3687,0,12.45,12,55,1147.34,14258.26,0.080468,4.590315,0.0,91.953156,1
1049,Conference Table CT-240,Furniture,0.8616,1,4.13,12,187,2876.23,15021.78,0.191471,3.558408,0.655833,80.852935,1
1050,Steel Desk SD-120,Furniture,0.0985,3,16.04,12,209,2119.08,3969.25,0.533874,1.57994,0.0,46.612584,1
1051,Lab Stool LS-15 Rev.7,Furniture,0.2401,1,13.46,12,436,2330.73,5605.14,0.41582,3.231746,0.0,58.417988,1
1052,Filing Cabinet FC-44 Rev.8,Furniture,0.2141,0,4.49,12,292,2970.19,7671.94,0.38715,0.961309,0.625833,61.28502,0
1053,Conference Table CT-240 Rev.0,Furniture,0.4975,3,14.56,12,368,1045.18,17515.89,0.05967,7.2436,0.0,94.032961,0
1054,Office Chair OC-200 Rev.1,Furniture,0.7335,3,8.74,12,493,1933.09,5516.49,0.35042,6.41079,0.271667,64.957971,0
1055,Lab Stool LS-15 #1055,Furniture,0.3292,1,15.28,12,566,607.96,9410.96,0.064601,5.030176,0.0,93.539873,0
1056,Bookshelf BS-80 #1056,Furniture,0.3989,1,7.89,12,73,2015.51,6859.38,0.293833,3.147321,0.3425,70.616732,0
1057,Lab Stool LS-15 S/N-2057,Furniture,0.0539,3,15.43,12,747,1024.15,13722.95,0.07463,0.831677,0.0,92.536955,1
1058,Bookshelf BS-80,Furniture,0.9526,0,15.83,12,501,3725.06,10371.81,0.359152,15.079658,0.0,64.084764,1
1059,Conference Table CT-240 S/N-2059,Furniture,0.4079,1,15.52,12,198,443.66,9131.81,0.048584,6.330608,0.0,95.141598,0
1060,Lab Stool LS-15,Furniture,0.7095,1,6.18,12,377,3080.84,14569.06,0.211465,4.38471,0.485,78.853543,1
1061,Lab Stool LS-15,Furniture,0.2754,0,12.49,12,370,3728.12,12763.6,0.29209,3.439746,0.0,70.790999,1
1062,Steel Desk SD-120 #1062,Furniture,0.4736,1,4.76,12,260,2687.73,13462.07,0.199652,2.254336,0.603333,80.034794,0
1063,Office Chair OC-200 #1063,Furniture,0.9027,0,11.0,12,600,3152.6,3185.06,0.989809,9.9297,0.083333,1.019133,0
1064,Lab Stool LS-15 Rev.2,Furniture,0.6934,1,7.46,12,545,913.55,16140.09,0.056601,5.172764,0.378333,94.33987,1
1065,Lab Stool LS-15 S/N-2065,Furniture,0.9096,3,12.77,12,111,3015.55,11791.2,0.255746,11.615592,0.0,74.425419,0
1066,Steel Desk SD-120 Rev.4,Furniture,0.7459,1,3.92,12,6,1295.38,15213.42,0.085147,2.923928,0.673333,91.485281,1
1067,Conference Table CT-240 #1067,Furniture,0.5382,1,11.85,12,750,558.41,3023.68,0.184679,6.37767,0.0125,81.532107,1
1068,Conference Table CT-240 #1068,Furniture,0.5024,1,2.69,12,112,989.68,5646.02,0.175288,1.351456,0.775833,82.471192,0
1069,Conference Table CT-240,Furniture,0.756,0,3.48,12,418,518.23,5784.57,0.089588,2.63088,0.71,91.041166,0
1070,Office Chair OC-200 #1070,Furniture,0.4013,0,5.28,12,350,914.67,16025.43,0.057076,2.118864,0.56,94.292384,0
1071,Lab Stool LS-15,Furniture,0.1068,3,2.14,12,7,2789.38,10168.46,0.274317,0.228552,0.821667,72.568314,0
1072,Bookshelf BS-80 Rev.1,Furniture,0.6108,3,0.62,12,779,2232.64,4452.63,0.501421,0.378696,0.948333,49.857949,0
1073,Steel Desk SD-120 S/N-2073,Furniture,0.3948,3,7.5,12,322,1547.01,10098.48,0.153192,2.961,0.375,84.680764,0
1074,Office Chair OC-200 Rev.3,Furniture,0.3811,0,1.43,12,102,1700.21,12976.17,0.131026,0.544973,0.880833,86.897444,0
1075,Filing Cabinet FC-44 S/N-2075,Furniture,0.9103,0,14.12,12,125,1786.69,16058.12,0.111264,12.853436,0.0,88.873604,1
1076,Filing Cabinet FC-44 Rev.5,Furniture,0.4703,1,4.55,12,486,3080.33,17265.93,0.178405,2.139865,0.620833,82.15949,0
1077,Bookshelf BS-80,Furniture,0.926,0,10.9,12,648,311.58,12903.43,0.024147,10.0934,0.091667,97.585293,1
1078,Filing Cabinet FC-44,Furniture,0.2672,1,11.55,12,756,3022.51,17543.96,0.172282,3.08616,0.0375,82.771792,1
1079,Office Chair OC-200 Rev.8,Furniture,0.4928,1,15.85,12,716,3774.61,8225.01,0.458919,7.81088,0.0,54.108141,1
1080,Filing Cabinet FC-44,Furniture,0.5337,1,2.83,12,733,1021.78,7407.94,0.13793,1.510371,0.764167,86.206962,0
1081,Steel Desk SD-120 Rev.1,Furniture,0.6759,1,5.41,12,478,3248.24,4917.92,0.660491,3.656619,0.549167,33.950939,1
1082,Lab Stool LS-15,Furniture,0.2763,0,9.31,12,675,2084.02,17325.77,0.120284,2.572353,0.224167,87.971559,0
1083,Bookshelf BS-80 #1083,Furniture,0.914,0,0.98,12,392,3975.44,4582.05,0.867612,0.89572,0.918333,13.238834,1
1084,Lab Stool LS-15 Rev.4,Furniture,0.6737,1,16.01,12,547,2763.95,13787.62,0.200466,10.785937,0.0,79.953393,1
1085,Office Chair OC-200 S/N-2085,Furniture,0.9166,3,14.71,12,615,2859.6,4356.63,0.656379,13.483186,0.0,34.36211,1
1086,Conference Table CT-240 #1086,Furniture,0.4049,1,12.5,12,575,2954.54,8655.15,0.341362,5.06125,0.0,65.863792,1
1087,Lab Stool LS-15,Furniture,0.1329,3,1.93,12,192,728.05,6353.26,0.114595,0.256497,0.839167,88.540529,0
1088,Office Chair OC-200 #1088,Furniture,0.4036,3,5.61,12,318,771.44,11592.59,0.066546,2.264196,0.5325,93.345404,0
1089,Filing Cabinet FC-44 #1089,Furniture,0.3895,1,5.71,12,129,3925.44,15706.78,0.24992,2.224045,0.524167,75.00799,0
1090,Steel Desk SD-120 Rev.1,Furniture,0.3438,3,14.39,12,303,334.0,4598.79,0.072628,4.947282,0.0,92.73722,1
1091,Office Chair OC-200 S/N-2091,Furniture,0.7448,3,5.12,12,719,845.47,13199.71,0.064052,3.813376,0.573333,93.594784,0
1092,Lab Stool LS-15 #1092,Furniture,0.9771,3,2.51,12,489,3964.24,7633.37,0.51933,2.452521,0.790833,48.066974,1
1093,Steel Desk SD-120 #1093,Furniture,0.9625,0,6.64,12,733,2905.32,10425.38,0.278678,6.391,0.446667,72.132239,0
1094,Bookshelf BS-80 #1094,Furniture,0.2165,1,14.61,12,401,494.5,13506.11,0.036613,3.163065,0.0,96.338694,1
1095,Conference Table CT-240 Rev.6,Furniture,0.6804,3,6.0,12,775,2327.39,17865.95,0.13027,4.0824,0.5,86.973041,0
1096,Conference Table CT-240,Furniture,0.9084,3,5.1,12,561,2988.99,4077.35,0.733072,4.63284,0.575,26.692827,1
1097,Bookshelf BS-80 Rev.8,Furniture,0.7987,3,9.96,12,726,3083.39,4963.51,0.621212,7.955052,0.17,37.87884,0
1098,Steel Desk SD-120 #1098,Furniture,0.4987,3,7.7,12,214,2435.48,12819.51,0.189982,3.83999,0.358333,81.00177,0
1099,Conference Table CT-240 Rev.1,Furniture,0.5854,1,12.33,12,151,333.79,14029.78,0.023792,7.217982,0.0,97.620847,1
1100,Office Chair OC-200 S/N-2100,Furniture,0.3807,1,1.42,12,53,922.42,13191.68,0.069924,0.540594,0.881667,93.007562,0
1101,Conference Table CT-240 Rev.3,Furniture,0.4257,0,10.72,12,246,3887.99,11900.89,0.326697,4.563504,0.106667,67.330258,0
1102,Lab Stool LS-15,Furniture,0.743,3,3.31,12,686,2505.78,7540.34,0.332317,2.45933,0.724167,66.768342,0
1103,Office Chair OC-200,Furniture,0.306,1,11.1,12,376,3500.11,14665.96,0.238655,3.3966,0.075,76.134464,0
1104,Filing Cabinet FC-44 Rev.6,Furniture,0.8949,0,10.95,12,600,751.59,4749.41,0.158249,9.799155,0.0875,84.175087,1
1105,Lab Stool LS-15 Rev.7,Furniture,0.2184,1,13.45,12,660,3057.83,7105.87,0.430325,2.93748,0.0,56.967549,0
1106,Steel Desk SD-120 Rev.8,Furniture,0.7138,3,5.8,12,550,763.37,7475.45,0.102117,4.14004,0.516667,89.788307,0
1107,Office Chair OC-200,Furniture,0.5489,3,9.56,12,500,373.06,15193.02,0.024555,5.247484,0.203333,97.54453,0
1108,Steel Desk SD-120,Furniture,0.1591,3,11.23,12,711,1067.62,14302.62,0.074645,1.786693,0.064167,92.535493,1
1109,Office Chair OC-200 S/N-2109,Furniture,0.1698,0,2.51,12,165,3261.9,11320.83,0.288133,0.426198,0.790833,71.186742,1
1110,Steel Desk SD-120 Rev.3,Furniture,0.5207,0,16.47,12,557,429.52,15771.75,0.027234,8.575929,0.0,97.27665,1
1111,Lab Stool LS-15 Rev.4,Furniture,0.0929,3,4.55,12,300,2735.19,17656.55,0.154911,0.422695,0.620833,84.508922,0
1112,Filing Cabinet FC-44 #1112,Furniture,0.897,3,5.6,12,620,2114.64,5097.83,0.414812,5.0232,0.533333,58.518821,0
1113,Steel Desk SD-120 #1113,Furniture,0.0842,0,1.23,12,220,2751.68,13318.95,0.206599,0.103566,0.8975,79.340113,0
1114,Conference Table CT-240 #1114,Furniture,0.4425,1,12.38,12,266,1326.36,11876.75,0.111677,5.47815,0.0,88.832298,1
1115,Steel Desk SD-120,Furniture,0.4456,1,4.64,12,548,608.04,9000.89,0.067553,2.067584,0.613333,93.244668,0
1116,Lab Stool LS-15 #1116,Furniture,0.6504,3,10.82,12,577,1296.78,12443.52,0.104213,7.037328,0.098333,89.578672,1
1117,Steel Desk SD-120,Furniture,0.4533,0,16.68,12,618,867.92,9295.3,0.093372,7.561044,0.0,90.662808,1
1118,Bookshelf BS-80 S/N-2118,Furniture,0.4283,0,11.65,12,91,2266.44,7051.88,0.321395,4.989695,0.029167,67.860485,0
1119,Conference Table CT-240,Furniture,0.3045,0,13.51,12,227,841.42,14671.06,0.057352,4.113795,0.0,94.264763,1
1120,Office Chair OC-200 S/N-2120,Furniture,0.8642,1,9.08,12,501,756.96,14741.0,0.051351,7.846936,0.243333,94.864935,1
1121,Bookshelf BS-80 Rev.5,Furniture,0.6149,3,9.49,12,174,3501.97,13506.83,0.259274,5.835401,0.209167,74.072599,0
1122,Conference Table CT-240 #1122,Furniture,0.7835,1,11.55,12,412,3282.51,5710.09,0.574861,9.049425,0.0375,42.513866,1
1123,Lab Stool LS-15 S/N-2123,Furniture,0.6615,0,12.13,12,581,2840.64,6885.92,0.412529,8.023995,0.0,58.747125,0
1124,Conference Table CT-240 Rev.8,Furniture,0.708,0,16.38,12,623,2984.05,3792.97,0.786732,11.59704,0.0,21.326823,1
1125,Filing Cabinet FC-44 #1125,Furniture,0.5171,0,13.52,12,438,3949.11,5746.57,0.687212,6.991192,0.0,31.278832,0
1126,Lab Stool LS-15,Furniture,0.4281,0,15.94,12,92,3474.31,7577.81,0.458485,6.823914,0.0,54.151529,0
1127,Cisco RV340 Rev.2,Network Equipment,0.585,0,1.37,7,292,3160.33,10837.65,0.291607,0.80145,0.804286,70.839342,0
1128,MikroTik hEX S Rev.3,Network Equipment,0.6796,3,9.32,7,139,1096.25,37908.84,0.028918,6.333872,0.0,97.108194,1
1129,TP-Link TL-SG1024,Network Equipment,0.699,1,8.76,7,631,9981.59,27055.43,0.368931,6.12324,0.0,63.106888,1
1130,D-Link DGS-1210-28,Network Equipment,0.2771,2,7.47,7,540,7323.33,34423.92,0.21274,2.069937,0.0,78.726043,1
1131,TP-Link TL-SG1024,Network Equipment,0.8702,1,6.77,7,230,9681.83,30472.82,0.31772,5.891254,0.032857,68.227982,1
1132,Ubiquiti UniFi AP AC Pro,Network Equipment,0.0973,1,3.79,7,174,2199.87,21580.88,0.101936,0.368767,0.458571,89.806393,0
1133,Ubiquiti UniFi AP AC Pro Rev.8,Network Equipment,0.8412,3,8.24,7,297,7111.57,20504.47,0.34683,6.931488,0.0,65.316977,1
1134,D-Link DGS-1210-28,Network Equipment,0.579,0,7.36,7,312,2917.59,18861.17,0.154688,4.26144,0.0,84.531235,0
1135,Ubiquiti UniFi AP AC Pro S/N-2135,Network Equipment,0.1035,0,8.39,7,471,9032.45,42610.33,0.211978,0.868365,0.0,78.802206,1
1136,MikroTik hEX S Rev.2,Network Equipment,0.2231,1,8.78,7,103,1046.39,21094.03,0.049606,1.958818,0.0,95.039402,1
1137,TP-Link TL-SG1024 S/N-2137,Network Equipment,0.432,3,8.86,7,7,5761.87,15309.14,0.376368,3.82752,0.0,62.363203,0
1138,Cisco Catalyst 2960 Rev.4,Network Equipment,0.4484,0,3.28,7,275,4558.23,16365.52,0.278526,1.470752,0.531429,72.147356,0
1139,TP-Link TL-SG1024,Network Equipment,0.7448,0,1.8,7,726,4954.21,32282.35,0.153465,1.34064,0.742857,84.653503,0
1140,D-Link DGS-1210-28 #1140,Network Equipment,0.7418,3,4.17,7,164,1362.31,15013.98,0.090736,3.093306,0.404286,90.92639,0
1141,Fortinet FG-60F #1141,Network Equipment,0.1605,1,9.64,7,507,9637.29,43089.91,0.223655,1.54722,0.0,77.634462,1
1142,TP-Link TL-SG1024,Network Equipment,0.5167,3,8.7,7,398,7879.53,20020.84,0.393566,4.49529,0.0,60.64336,1
1143,TP-Link TL-SG1024,Network Equipment,0.37,0,1.67,7,700,8134.42,43434.11,0.187282,0.6179,0.761429,81.271816,1
1144,Ubiquiti UniFi AP AC Pro Rev.1,Network Equipment,0.7358,1,9.58,7,296,4079.27,33097.48,0.12325,7.048964,0.0,87.674983,0
1145,Fortinet FG-60F,Network Equipment,0.7282,0,6.24,7,287,4860.57,11056.75,0.439602,4.543968,0.108571,56.039795,0
1146,Fortinet FG-60F,Network Equipment,0.8132,0,2.8,7,723,9948.31,39974.17,0.248868,2.27696,0.6,75.113154,0
1147,TP-Link TL-SG1024 #1147,Network Equipment,0.9731,1,2.19,7,649,5521.01,33942.36,0.162658,2.131089,0.687143,83.73416,1
1148,Cisco RV340 #1148,Network Equipment,0.2287,0,3.05,7,18,4611.55,12457.06,0.370196,0.697535,0.564286,62.98043,0
1149,TP-Link TL-SG1024 S/N-2149,Network Equipment,0.335,2,4.29,7,236,1458.6,11364.61,0.128346,1.43715,0.387143,87.16542,0
1150,Ubiquiti UniFi AP AC Pro S/N-2150,Network Equipment,0.098,0,4.47,7,372,1552.15,23764.81,0.065313,0.43806,0.361429,93.468704,0
1151,D-Link DGS-1210-28 S/N-2151,Network Equipment,0.219,0,8.82,7,676,3222.72,34328.67,0.093878,1.93158,0.0,90.612162,1
1152,Ubiquiti UniFi AP AC Pro S/N-2152,Network Equipment,0.1437,0,8.95,7,503,5248.52,15843.17,0.33128,1.286115,0.0,66.872034,1
1153,Ubiquiti UniFi AP AC Pro S/N-2153,Network Equipment,0.5631,3,0.63,7,339,1871.98,19261.2,0.097189,0.354753,0.91,90.281083,0
1154,MikroTik hEX S,Network Equipment,0.2716,0,6.12,7,598,6300.2,35488.48,0.177528,1.662192,0.125714,82.247197,0
1155,Fortinet FG-60F #1155,Network Equipment,0.1619,1,7.41,7,670,2174.37,40826.17,0.053259,1.199679,0.0,94.674078,1
1156,D-Link DGS-1210-28 Rev.4,Network Equipment,0.9259,2,1.42,7,308,5011.93,15138.32,0.331076,1.314778,0.797143,66.892429,1
1157,D-Link DGS-1210-28 S/N-2157,Network Equipment,0.0907,0,7.2,7,563,2817.99,44616.85,0.06316,0.65304,0.0,93.684023,1
1158,MikroTik hEX S,Network Equipment,0.5711,0,8.37,7,374,7834.2,40988.71,0.191131,4.780107,0.0,80.886932,1
1159,TP-Link TL-SG1024 S/N-2159,Network Equipment,0.9161,1,4.4,7,22,1609.38,41701.42,0.038593,4.03084,0.371429,96.140707,1
1160,TP-Link TL-SG1024 Rev.8,Network Equipment,0.5765,2,0.92,7,710,2160.41,33778.13,0.063959,0.53038,0.868571,93.604116,0
1161,MikroTik hEX S Rev.0,Network Equipment,0.1197,1,5.28,7,521,5792.23,26315.96,0.220103,0.632016,0.245714,77.989669,0
1162,Cisco Catalyst 2960 Rev.1,Network Equipment,0.1988,0,2.21,7,713,3443.45,22831.41,0.150821,0.439348,0.684286,84.917927,0
1163,Cisco RV340,Network Equipment,0.8428,0,2.91,7,274,7485.21,26641.26,0.280963,2.452548,0.584286,71.903694,0
1164,TP-Link TL-SG1024 S/N-2164,Network Equipment,0.0864,0,2.72,7,284,1410.51,14331.04,0.098423,0.235008,0.611429,90.157658,0
1165,Cisco Catalyst 2960 S/N-2165,Network Equipment,0.9703,0,9.61,7,118,1463.68,40315.17,0.036306,9.324583,0.0,96.369406,1
1166,D-Link DGS-1210-28 #1166,Network Equipment,0.9302,3,3.52,7,270,9749.97,31409.27,0.310417,3.274304,0.497143,68.958304,1
1167,TP-Link TL-SG1024 S/N-2167,Network Equipment,0.1033,3,3.52,7,364,6503.34,23108.69,0.281424,0.363616,0.497143,71.8576,0
1168,Cisco RV340,Network Equipment,0.9602,2,5.5,7,799,9744.44,14539.2,0.670218,5.2811,0.214286,32.978156,1
1169,Cisco RV340 #1169,Network Equipment,0.2893,2,9.29,7,618,7193.04,34736.28,0.207076,2.687597,0.0,79.292429,1
1170,MikroTik hEX S #1170,Network Equipment,0.5909,3,3.0,7,770,2985.75,38223.34,0.078113,1.7727,0.571429,92.188673,1
1171,TP-Link TL-SG1024 Rev.1,Network Equipment,0.188,1,4.54,7,507,7568.31,24504.07,0.308859,0.85352,0.351429,69.11407,0
1172,Ubiquiti UniFi AP AC Pro,Network Equipment,0.5062,2,2.26,7,663,8761.17,14846.04,0.590135,1.144012,0.677143,40.986485,0
1173,Cisco Catalyst 2960 Rev.3,Network Equipment,0.6893,0,8.1,7,146,8967.28,19475.93,0.460429,5.58333,0.0,53.957115,1
1174,Fortinet FG-60F,Network Equipment,0.1432,1,9.52,7,744,9182.18,17074.39,0.537775,1.363264,0.0,46.2225,0
1175,Cisco Catalyst 2960 #1175,Network Equipment,0.8187,2,0.69,7,659,4400.88,30321.86,0.145139,0.564903,0.901429,85.486115,1
1176,Fortinet FG-60F,Network Equipment,0.6335,0,1.83,7,9,1752.36,17188.69,0.101948,1.159305,0.738571,89.805157,0
1177,Cisco RV340 Rev.7,Network Equipment,0.129,0,8.43,7,777,8364.3,28067.7,0.298004,1.08747,0.0,70.199553,0
1178,D-Link DGS-1210-28,Network Equipment,0.2767,1,4.95,7,273,3766.46,38172.2,0.09867,1.369665,0.292857,90.132976,0
